graph_id,node_id,order_position,target_score,known_color,selected_ordering,selected_num_colors,known_chromatic_number,split,graph_family,num_components_joined,component_cycle_sizes,score_convention
week18_controlled_mixed_join_4_c26_c26_c29_c29,98,104,0.04587155963302747,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,99,87,0.2018348623853211,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,100,96,0.11926605504587151,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,101,105,0.03669724770642202,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,102,88,0.19266055045871555,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,103,97,0.11009174311926606,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,104,106,0.02752293577981646,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,105,89,0.1834862385321101,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,106,108,0.00917431192660545,15,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,107,98,0.1009174311926605,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,108,107,0.01834862385321101,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c29,109,109,0.0,15,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;29,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,0,0,1.0,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,1,8,0.9304347826086956,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,2,16,0.8608695652173913,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,3,1,0.991304347826087,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,4,9,0.9217391304347826,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,5,17,0.8521739130434782,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,6,2,0.9826086956521739,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,7,10,0.9130434782608696,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,8,18,0.8434782608695652,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,9,3,0.9739130434782609,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,10,11,0.9043478260869565,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,11,19,0.8347826086956522,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,12,4,0.9652173913043478,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,13,12,0.8956521739130435,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,14,20,0.8260869565217391,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,15,5,0.9565217391304348,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,16,13,0.8869565217391304,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,17,21,0.817391304347826,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,18,6,0.9478260869565217,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,19,14,0.8782608695652174,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,20,22,0.808695652173913,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,21,7,0.9391304347826087,0,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,22,24,0.7913043478260869,3,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,23,15,0.8695652173913043,1,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,24,23,0.8,2,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,25,25,0.782608695652174,3,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,26,26,0.7739130434782608,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,27,34,0.7043478260869565,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,28,42,0.6347826086956522,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,29,27,0.7652173913043478,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,30,35,0.6956521739130435,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,31,43,0.6260869565217391,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,32,28,0.7565217391304347,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,33,36,0.6869565217391305,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,34,44,0.6173913043478261,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,35,29,0.7478260869565218,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,36,37,0.6782608695652175,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,37,45,0.6086956521739131,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,38,30,0.7391304347826086,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,39,38,0.6695652173913044,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,40,46,0.6,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,41,31,0.7304347826086957,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,42,39,0.6608695652173913,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,43,47,0.5913043478260869,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,44,32,0.7217391304347827,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,45,40,0.6521739130434783,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,46,48,0.5826086956521739,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,47,33,0.7130434782608696,4,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,48,50,0.5652173913043479,7,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,49,41,0.6434782608695653,5,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,50,49,0.5739130434782609,6,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,51,51,0.5565217391304348,7,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,52,52,0.5478260869565217,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,53,61,0.4695652173913043,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,54,70,0.3913043478260869,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,55,53,0.5391304347826087,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,56,62,0.4608695652173913,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,57,71,0.3826086956521739,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,58,54,0.5304347826086957,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,59,63,0.4521739130434783,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,60,72,0.3739130434782608,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,61,55,0.5217391304347826,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,62,64,0.4434782608695652,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,63,73,0.3652173913043478,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,64,56,0.5130434782608695,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,65,65,0.4347826086956522,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,66,74,0.35652173913043483,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,67,57,0.5043478260869565,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,68,66,0.4260869565217391,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,69,75,0.34782608695652173,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,70,58,0.4956521739130435,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,71,67,0.4173913043478261,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,72,76,0.33913043478260874,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,73,59,0.4869565217391304,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,74,68,0.408695652173913,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,75,77,0.33043478260869563,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,76,60,0.4782608695652174,8,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,77,79,0.31304347826086953,11,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,78,69,0.4,9,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,79,78,0.32173913043478264,10,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,80,80,0.30434782608695654,11,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,81,81,0.29565217391304344,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,82,92,0.19999999999999996,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,83,103,0.10434782608695647,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,84,82,0.28695652173913044,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,85,93,0.19130434782608696,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,86,104,0.09565217391304348,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,87,83,0.27826086956521734,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,88,94,0.18260869565217386,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,89,105,0.08695652173913049,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,90,84,0.26956521739130435,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,91,95,0.17391304347826086,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,92,106,0.07826086956521738,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,93,85,0.26086956521739135,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,94,96,0.16521739130434787,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,95,107,0.06956521739130439,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,96,86,0.25217391304347825,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,97,97,0.15652173913043477,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,98,108,0.060869565217391286,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,99,87,0.24347826086956526,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,100,98,0.14782608695652177,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,101,109,0.05217391304347829,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,102,88,0.23478260869565215,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,103,99,0.13913043478260867,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,104,110,0.04347826086956519,14,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,105,89,0.22608695652173916,12,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
week18_controlled_mixed_join_4_c26_c26_c29_c35,106,100,0.13043478260869568,13,EXACT_KNOWN_COLOR_CLASS_ORDERING,16,16,train,mixed_join_of_cycle_square_hard_cases,4,26;26;29;35,higher_score_processed_earlier
