graph_id,node_id,known_color,existing_target_score,split,label_source
week17_gap_join_c35_join_5,10,1,0.9195402264595032,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,11,2,0.8563218116760254,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,12,0,0.977011501789093,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,13,1,0.9137930870056152,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,14,2,0.8505747318267822,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,15,0,0.9712643623352051,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,16,1,0.9080459475517273,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,17,2,0.8448275923728943,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,18,0,0.9655172228813171,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,19,1,0.9022988677024841,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,20,2,0.8390804529190063,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,21,0,0.959770143032074,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,22,1,0.8965517282485962,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,23,2,0.8333333134651184,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,24,0,0.954023003578186,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,25,1,0.8908045887947083,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,26,2,0.8275862336158752,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,27,0,0.9482758641242981,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,28,1,0.8850574493408203,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,29,2,0.8218390941619873,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,30,0,0.9425287246704102,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,31,3,0.8103448152542114,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,32,1,0.8793103694915771,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,33,2,0.8160919547080994,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,34,3,0.8045976758003235,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,35,4,0.7988505959510803,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,36,5,0.7356321811676025,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,37,6,0.6724137663841248,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,38,4,0.7931034564971924,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,39,5,0.7298850417137146,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,40,6,0.6666666865348816,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,41,4,0.7873563170433044,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,42,5,0.7241379022598267,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,43,6,0.6609195470809937,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,44,4,0.7816091775894165,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,45,5,0.7183908224105835,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,46,6,0.6551724076271057,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,47,4,0.7758620977401733,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,48,5,0.7126436829566956,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,49,6,0.6494252681732178,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,50,4,0.7701149582862854,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,51,5,0.7068965435028076,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,52,6,0.6436781883239746,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,53,4,0.7643678188323975,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,54,5,0.7011494040489197,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,55,6,0.6379310488700867,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,56,4,0.7586206793785095,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,57,5,0.6954023241996765,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,58,6,0.6321839094161987,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,59,4,0.7528735399246216,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,60,5,0.6896551847457886,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,61,6,0.6264367699623108,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,62,4,0.7471264600753784,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,63,5,0.6839080452919006,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,64,6,0.6206896305084229,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,65,4,0.7413793206214905,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,66,7,0.6091954112052917,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,67,5,0.6781609058380127,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,68,6,0.6149425506591797,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,69,7,0.6034482717514038,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,70,8,0.5977011322975159,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,71,9,0.5344827771186829,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,72,10,0.4712643623352051,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,73,8,0.5919540524482727,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,74,9,0.5287356376647949,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,75,10,0.4655172526836395,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,76,8,0.5862069129943848,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,77,9,0.522988498210907,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,78,10,0.4597701132297516,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,79,8,0.5804597735404968,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,80,9,0.517241358757019,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,81,10,0.45402297377586365,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,82,8,0.5747126340866089,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,83,9,0.5114942789077759,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,84,10,0.4482758641242981,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,85,8,0.568965494632721,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,86,9,0.5057471394538879,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,87,10,0.44252872467041016,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,88,8,0.5632184147834778,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,89,9,0.5,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,90,10,0.4367816150188446,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,91,8,0.5574712753295898,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,92,9,0.49425286054611206,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,93,10,0.43103447556495667,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,94,8,0.5517241358757019,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,95,9,0.4885057508945465,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,96,10,0.4252873659133911,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,97,8,0.545976996421814,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,98,9,0.48275861144065857,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,99,10,0.4195402264595032,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,100,8,0.540229856967926,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,101,11,0.4080459773540497,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,102,9,0.477011501789093,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,103,10,0.4137931168079376,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,104,11,0.40229883790016174,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,105,12,0.3965517282485962,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,106,13,0.3333333432674408,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,107,14,0.270114928483963,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,108,12,0.39080458879470825,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,109,13,0.32758620381355286,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,110,14,0.26436781883239746,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,111,12,0.3850574791431427,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,112,13,0.3218390941619873,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,113,14,0.2586206793785095,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,114,12,0.37931033968925476,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,115,13,0.31609195470809937,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,116,14,0.25287356972694397,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,117,12,0.3735632300376892,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,118,13,0.3103448152542114,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,119,14,0.24712643027305603,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,120,12,0.36781609058380127,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,121,13,0.3045977056026459,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,122,14,0.24137930572032928,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,123,12,0.36206895112991333,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,124,13,0.29885056614875793,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,125,14,0.23563218116760254,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,126,12,0.3563218414783478,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,127,13,0.2931034564971924,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,128,14,0.2298850566148758,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,129,12,0.35057470202445984,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,130,13,0.28735631704330444,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,131,14,0.22413793206214905,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,132,12,0.3448275923728943,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,133,13,0.2816092073917389,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,134,14,0.2183908075094223,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,135,12,0.33908045291900635,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,136,15,0.2068965584039688,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,137,13,0.27586206793785095,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,138,14,0.21264368295669556,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,139,15,0.20114941895008087,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,140,16,0.19540229439735413,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,141,17,0.13218390941619873,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,142,18,0.06896551698446274,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,143,16,0.18965516984462738,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,144,17,0.12643678486347198,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,145,18,0.06321839243173599,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,146,16,0.18390804529190063,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,147,17,0.12068965286016464,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,148,18,0.05747126415371895,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,149,16,0.1781609207391739,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,150,17,0.1149425283074379,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,151,18,0.0517241396009922,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,152,16,0.17241379618644714,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,153,17,0.10919540375471115,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,154,18,0.04597701132297516,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,155,16,0.1666666716337204,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,156,17,0.1034482792019844,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,157,18,0.04022988677024841,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,158,16,0.16091954708099365,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,159,17,0.09770114719867706,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,160,18,0.03448275849223137,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,161,16,0.1551724076271057,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,162,17,0.09195402264595032,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,163,18,0.028735632076859474,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,164,16,0.14942528307437897,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,165,17,0.08620689809322357,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,166,18,0.02298850566148758,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,167,16,0.14367815852165222,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,168,17,0.08045977354049683,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,169,18,0.017241379246115685,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,170,16,0.13793103396892548,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,171,19,0.005747126415371895,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,172,17,0.07471264153718948,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,173,18,0.01149425283074379,train,reconstructed_week17_exact_formula
week17_gap_join_c35_join_5,174,19,0.0,train,reconstructed_week17_exact_formula
week18_controlled_mixed_join_2_c20_c26,0,0,1.0,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,1,1,0.8666666746139526,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,2,2,0.7333333492279053,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,3,0,0.9777777791023254,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,4,1,0.8444444537162781,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,5,2,0.7111111283302307,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,6,0,0.9555555582046509,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,7,1,0.8222222328186035,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,8,2,0.6888889074325562,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,9,0,0.9333333373069763,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,10,1,0.800000011920929,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,11,2,0.6666666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,12,0,0.9111111164093018,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,13,1,0.7777777910232544,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,14,2,0.644444465637207,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,15,0,0.8888888955116272,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,16,3,0.6000000238418579,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,17,1,0.7555555701255798,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,18,2,0.6222222447395325,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,19,3,0.5777778029441833,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,20,4,0.5555555820465088,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,21,5,0.3777777850627899,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,22,6,0.20000000298023224,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,23,4,0.5333333611488342,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,24,5,0.35555556416511536,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,25,6,0.17777778208255768,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,26,4,0.5111111402511597,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,27,5,0.3333333432674408,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,28,6,0.15555556118488312,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,29,4,0.4888888895511627,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,30,5,0.31111112236976624,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,31,6,0.13333334028720856,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,32,4,0.46666666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,33,5,0.2888889014720917,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,34,6,0.1111111119389534,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,35,4,0.4444444477558136,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,36,5,0.2666666805744171,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,37,6,0.08888889104127884,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,38,4,0.42222222685813904,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,39,5,0.24444444477558136,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,40,6,0.06666667014360428,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,41,4,0.4000000059604645,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,42,7,0.02222222276031971,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,43,5,0.2222222238779068,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,44,6,0.04444444552063942,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c26,45,7,0.0,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,0,0,1.0,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,1,1,0.875,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,2,2,0.75,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,3,0,0.9791666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,4,1,0.8541666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,5,2,0.7291666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,6,0,0.9583333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,7,1,0.8333333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,8,2,0.7083333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,9,0,0.9375,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,10,1,0.8125,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,11,2,0.6875,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,12,0,0.9166666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,13,1,0.7916666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,14,2,0.6666666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,15,0,0.8958333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,16,3,0.625,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,17,1,0.7708333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,18,2,0.6458333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,19,3,0.6041666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,20,4,0.5833333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,21,5,0.3958333432674408,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,22,6,0.2083333283662796,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,23,4,0.5625,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,24,5,0.375,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,25,6,0.1875,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,26,4,0.5416666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,27,5,0.3541666567325592,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,28,6,0.1666666716337204,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,29,4,0.5208333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,30,5,0.3333333432674408,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,31,6,0.1458333283662796,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,32,4,0.5,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,33,5,0.3125,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,34,6,0.125,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,35,4,0.4791666567325592,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,36,5,0.2916666567325592,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,37,6,0.1041666641831398,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,38,4,0.4583333432674408,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,39,5,0.2708333432674408,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,40,6,0.0833333358168602,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,41,4,0.4375,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,42,5,0.25,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,43,6,0.0625,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,44,4,0.4166666567325592,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,45,7,0.02083333395421505,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,46,5,0.2291666716337204,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,47,6,0.0416666679084301,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c29,48,7,0.0,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,0,0,1.0,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,1,1,0.8888888955116272,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,2,2,0.7777777910232544,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,3,0,0.9814814925193787,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,4,1,0.8703703880310059,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,5,2,0.7592592835426331,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,6,0,0.9629629850387573,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,7,1,0.8518518805503845,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,8,2,0.7407407164573669,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,9,0,0.9444444179534912,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,10,1,0.8333333134651184,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,11,2,0.7222222089767456,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,12,0,0.9259259104728699,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,13,1,0.8148148059844971,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,14,2,0.7037037014961243,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,15,0,0.9074074029922485,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,16,3,0.6666666865348816,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,17,1,0.7962962985038757,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,18,2,0.6851851940155029,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,19,3,0.6481481194496155,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,20,4,0.6296296119689941,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,21,5,0.42592594027519226,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,22,6,0.2222222238779068,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,23,4,0.6111111044883728,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,24,5,0.40740740299224854,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,25,6,0.20370370149612427,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,26,4,0.5925925970077515,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,27,5,0.3888888955116272,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,28,6,0.18518517911434174,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,29,4,0.5740740895271301,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,30,5,0.37037035822868347,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,31,6,0.1666666716337204,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,32,4,0.5555555820465088,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,33,5,0.35185185074806213,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,34,6,0.14814814925193787,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,35,4,0.5370370149612427,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,36,5,0.3333333432674408,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,37,6,0.12962962687015533,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,38,4,0.5185185074806213,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,39,5,0.31481480598449707,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,40,6,0.1111111119389534,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,41,4,0.5,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,42,5,0.29629629850387573,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,43,6,0.09259258955717087,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,44,4,0.48148149251937866,train,stored_week18_known_colors
week18_controlled_mixed_join_2_c20_c35,45,5,0.2777777910232544,train,stored_week18_known_colors
