graph_id,selected_ordering,selected_num_colors,node_id,order_position,target_score,source_file,target_strategy,ordering_name
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,279,169,0.5966587112171837,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,280,170,0.594272076372315,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,50,171,0.5918854415274463,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,400,172,0.5894988066825776,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,235,173,0.5871121718377088,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,174,174,0.5847255369928401,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,16,175,0.5823389021479713,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,129,176,0.5799522673031027,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,246,177,0.5775656324582339,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,213,178,0.5751789976133651,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,297,179,0.5727923627684964,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,374,180,0.5704057279236276,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,19,181,0.568019093078759,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,28,182,0.5656324582338902,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,45,183,0.5632458233890215,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,49,184,0.5608591885441527,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,296,185,0.5584725536992841,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,122,186,0.5560859188544153,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,130,187,0.5536992840095465,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,243,188,0.5513126491646778,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,415,189,0.548926014319809,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,255,190,0.5465393794749404,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,290,191,0.5441527446300716,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,206,192,0.5417661097852029,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,48,193,0.5393794749403341,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,218,194,0.5369928400954654,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,33,195,0.5346062052505967,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,295,196,0.5322195704057279,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,132,197,0.5298329355608592,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,382,198,0.5274463007159904,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,10,199,0.5250596658711217,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,370,200,0.522673031026253,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,118,201,0.5202863961813843,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,171,202,0.5178997613365155,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,300,203,0.5155131264916468,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,36,204,0.513126491646778,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,212,205,0.5107398568019093,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,372,206,0.5083532219570406,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,128,207,0.5059665871121718,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,202,208,0.5035799522673031,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,73,209,0.5011933174224343,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,62,210,0.4988066825775656,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,25,211,0.4964200477326969,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,406,212,0.4940334128878281,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,359,213,0.4916467780429594,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,322,214,0.4892601431980907,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,310,215,0.4868735083532219,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,288,216,0.4844868735083532,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,154,217,0.4821002386634845,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,348,218,0.4797136038186158,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,146,219,0.477326968973747,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,385,220,0.4749403341288782,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,275,221,0.4725536992840095,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,193,222,0.4701670644391408,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,98,223,0.4677804295942721,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,110,224,0.4653937947494033,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,263,225,0.4630071599045346,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,396,226,0.4606205250596659,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,46,227,0.4582338902147971,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,120,228,0.4558472553699284,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,227,229,0.4534606205250596,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,230,230,0.4510739856801909,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,266,231,0.4486873508353222,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,107,232,0.4463007159904534,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,95,233,0.4439140811455847,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,143,234,0.441527446300716,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,347,235,0.4391408114558472,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,156,236,0.4367541766109785,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,313,237,0.4343675417661098,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,325,238,0.431980906921241,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,361,239,0.4295942720763723,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,409,240,0.4272076372315035,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,24,241,0.4248210023866348,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,60,242,0.4224343675417661,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,72,243,0.4200477326968974,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,134,244,0.4176610978520286,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,211,245,0.4152744630071599,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,301,246,0.4128878281622912,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,179,247,0.4105011933174224,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,38,248,0.4081145584725537,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,14,249,0.4057279236276849,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,394,250,0.4033412887828162,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,286,251,0.4009546539379475,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,239,252,0.3985680190930787,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,201,253,0.39618138424821,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,384,254,0.3937947494033413,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,191,255,0.3914081145584726,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,47,256,0.3890214797136038,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,395,257,0.386634844868735,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,11,258,0.3842482100238663,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,180,259,0.3818615751789976,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,294,260,0.3794749403341289,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,210,261,0.3770883054892601,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,126,262,0.3747016706443914,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,69,263,0.3723150357995227,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,57,264,0.3699284009546539,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,21,265,0.3675417661097852,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,405,266,0.3651551312649164,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,357,267,0.3627684964200477,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,321,268,0.360381861575179,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,309,269,0.3579952267303102,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,153,270,0.3556085918854415,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,345,271,0.3532219570405728,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,141,272,0.350835322195704,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,93,273,0.3484486873508353,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,105,274,0.3460620525059666,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,242,275,0.3436754176610978,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,264,276,0.3412887828162291,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,373,277,0.3389021479713603,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,386,278,0.3365155131264916,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,287,279,0.3341288782816229,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,121,280,0.3317422434367542,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,204,281,0.3293556085918854,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,278,282,0.3269689737470167,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,34,283,0.324582338902148,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,37,284,0.3221957040572792,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,285,285,0.3198090692124105,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,369,286,0.3174224343675417,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,96,287,0.315035799522673,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,144,288,0.3126491646778043,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,349,289,0.3102625298329355,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,157,290,0.3078758949880668,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,312,291,0.3054892601431981,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,324,292,0.3031026252983294,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,360,293,0.3007159904534606,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,408,294,0.2983293556085918,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,23,295,0.2959427207637231,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,59,296,0.2935560859188544,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,71,297,0.2911694510739857,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,131,298,0.2887828162291169,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,215,299,0.2863961813842482,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,299,300,0.2840095465393795,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,9,301,0.2816229116945107,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,393,302,0.279236276849642,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,42,303,0.2768496420047732,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
bcsstk06,DYNAMIC_LARGEST_FIRST,12.0,108,304,0.2744630071599045,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk06_dynamic_largest_first.txt,,
